Time(s),Input(v),Output(v),Output(m)
636.200000000076,5.000,10.000,3737.479
636.300000000076,5.000,10.000,3741.597
636.400000000076,5.000,10.000,3745.716
636.500000000076,5.000,10.000,3749.835
636.600000000076,5.000,10.000,3753.954
636.700000000076,5.000,10.000,3758.073
636.800000000076,5.000,10.000,3762.192
636.900000000076,5.000,10.000,3766.311
637.000000000076,5.000,10.000,3770.431
637.100000000076,5.000,10.000,3774.550
637.200000000076,5.000,10.000,3778.670
637.300000000076,5.000,10.000,3782.790
637.400000000076,5.000,10.000,3786.910
637.500000000076,5.000,10.000,3791.030
637.600000000076,5.000,10.000,3795.151
637.700000000076,5.000,10.000,3799.271
637.800000000076,5.000,10.000,3803.392
637.900000000076,5.000,10.000,3807.513
638.000000000077,5.000,10.000,3811.633
638.100000000077,5.000,10.000,3815.754
638.200000000077,5.000,10.000,3819.876
638.300000000077,5.000,10.000,3823.997
638.400000000077,5.000,10.000,3828.118
638.500000000077,5.000,10.000,3832.240
638.600000000077,5.000,10.000,3836.361
638.700000000077,5.000,10.000,3840.483
638.800000000077,5.000,10.000,3844.605
638.900000000077,5.000,10.000,3848.727
639.000000000077,5.000,10.000,3852.849
639.100000000077,5.000,10.000,3856.971
639.200000000077,5.000,10.000,3861.093
639.300000000077,5.000,10.000,3865.216
639.400000000077,5.000,10.000,3869.338
639.500000000077,5.000,10.000,3873.461
639.600000000077,5.000,10.000,3877.584
639.700000000077,5.000,10.000,3881.706
639.800000000077,5.000,10.000,3885.829
639.900000000077,5.000,10.000,3889.952
640.000000000077,5.000,10.000,3894.075
640.100000000077,5.000,10.000,3898.199
640.200000000077,5.000,10.000,3902.322
640.300000000077,5.000,10.000,3906.445
640.400000000077,5.000,10.000,3910.569
640.500000000077,5.000,10.000,3914.693
640.600000000077,5.000,10.000,3918.816
640.700000000077,5.000,10.000,3922.940
640.800000000077,5.000,10.000,3927.064
640.900000000077,5.000,10.000,3931.188
641.000000000077,5.000,10.000,3935.312
641.100000000077,5.000,10.000,3939.436
641.200000000077,5.000,10.000,3943.560
641.300000000077,5.000,10.000,3947.684
641.400000000077,5.000,10.000,3951.809
641.500000000077,5.000,10.000,3955.933
641.600000000077,5.000,10.000,3960.058
641.700000000077,5.000,10.000,3964.182
641.800000000077,5.000,10.000,3968.307
641.900000000077,5.000,10.000,3972.432
642.000000000077,5.000,10.000,3976.557
642.100000000077,5.000,10.000,3980.682
642.200000000077,5.000,10.000,3984.806
642.300000000077,5.000,10.000,3988.932
642.400000000078,5.000,10.000,3993.057
642.500000000078,5.000,10.000,3997.182
642.600000000078,5.000,10.000,4001.307
642.700000000078,5.000,10.000,4005.432
642.800000000078,5.000,10.000,4009.558
642.900000000078,5.000,10.000,4013.683
643.000000000078,5.000,10.000,4017.809
643.100000000078,5.000,10.000,4021.934
643.200000000078,5.000,10.000,4026.060
643.300000000078,5.000,10.000,4030.186
643.400000000078,5.000,10.000,4034.312
643.500000000078,5.000,10.000,4038.437
643.600000000078,5.000,10.000,4042.563
643.700000000078,5.000,10.000,4046.689
643.800000000078,5.000,10.000,4050.815
643.900000000078,5.000,10.000,4054.941
644.000000000078,5.000,10.000,4059.067
644.100000000078,5.000,10.000,4063.194
644.200000000078,5.000,10.000,4067.320
644.300000000078,5.000,10.000,4071.446
644.400000000078,5.000,10.000,4075.573
644.500000000078,5.000,10.000,4079.699
644.600000000078,5.000,10.000,4083.825
644.700000000078,5.000,10.000,4087.952
644.800000000078,5.000,10.000,4092.078
644.900000000078,5.000,10.000,4096.205
645.000000000078,5.000,10.000,4100.332
645.100000000078,5.000,10.000,4104.458
645.200000000078,5.000,10.000,4108.585
645.300000000078,5.000,10.000,4112.712
645.400000000078,5.000,10.000,4116.839
645.500000000078,5.000,10.000,4120.966
645.600000000078,5.000,10.000,4125.093
645.700000000078,5.000,10.000,4129.220
645.800000000078,5.000,10.000,4133.347
645.900000000078,5.000,10.000,4137.474
646.000000000078,5.000,10.000,4141.601
646.100000000078,5.000,10.000,4145.728
646.200000000078,5.000,10.000,4149.855
646.300000000078,5.000,10.000,4153.982
646.400000000078,5.000,10.000,4158.110
646.500000000078,5.000,10.000,4162.237
646.600000000078,5.000,10.000,4166.364
646.700000000078,5.000,10.000,4170.492
646.800000000079,5.000,10.000,4174.619
646.900000000079,5.000,10.000,4178.747
647.000000000079,5.000,10.000,4182.874
647.100000000079,5.000,10.000,4187.002
647.200000000079,5.000,10.000,4191.129
647.300000000079,5.000,10.000,4195.257
647.400000000079,5.000,10.000,4199.385
647.500000000079,5.000,10.000,4203.512
647.600000000079,5.000,10.000,4207.640
647.700000000079,5.000,10.000,4211.768
647.800000000079,5.000,10.000,4215.896
647.900000000079,5.000,10.000,4220.024
648.000000000079,5.000,10.000,4224.151
648.100000000079,5.000,10.000,4228.279
648.200000000079,5.000,10.000,4232.407
648.300000000079,5.000,10.000,4236.535
648.400000000079,5.000,10.000,4240.663
648.500000000079,5.000,10.000,4244.791
648.600000000079,5.000,10.000,4248.919
648.700000000079,5.000,10.000,4253.047
648.800000000079,5.000,10.000,4257.175
648.900000000079,5.000,10.000,4261.304
649.000000000079,5.000,10.000,4265.432
649.100000000079,5.000,10.000,4269.560
649.200000000079,5.000,10.000,4273.688
649.300000000079,5.000,10.000,4277.816
649.400000000079,5.000,10.000,4281.945
649.500000000079,5.000,10.000,4286.073
649.600000000079,5.000,10.000,4290.201
649.700000000079,5.000,10.000,4294.330
649.800000000079,5.000,10.000,4298.458
649.900000000079,5.000,10.000,4302.587
650.000000000079,5.000,10.000,4306.715
650.100000000079,5.000,10.000,4310.843
650.200000000079,5.000,10.000,4314.972
650.300000000079,5.000,10.000,4319.100
650.400000000079,5.000,10.000,4323.229
650.500000000079,5.000,10.000,4327.358
650.600000000079,5.000,10.000,4331.486
650.700000000079,5.000,10.000,4335.615
650.800000000079,5.000,10.000,4339.743
650.900000000079,5.000,10.000,4343.872
651.000000000079,5.000,10.000,4348.001
651.100000000079,5.000,10.000,4352.129
651.20000000008,5.000,10.000,4356.258
651.30000000008,5.000,10.000,4360.387
651.40000000008,5.000,10.000,4364.516
651.50000000008,5.000,10.000,4368.644
651.60000000008,5.000,10.000,4372.773
651.70000000008,5.000,10.000,4376.902
651.80000000008,5.000,10.000,4381.031
651.90000000008,5.000,10.000,4385.160
652.00000000008,5.000,10.000,4389.289
652.10000000008,5.000,10.000,4393.417
652.20000000008,5.000,10.000,4397.546
652.30000000008,5.000,10.000,4401.675
652.40000000008,5.000,10.000,4405.804
652.50000000008,5.000,10.000,4409.933
652.60000000008,5.000,10.000,4414.062
652.70000000008,5.000,10.000,4418.191
652.80000000008,5.000,10.000,4422.320
652.90000000008,5.000,10.000,4426.449
653.00000000008,5.000,10.000,4430.578
653.10000000008,5.000,10.000,4434.707
653.20000000008,5.000,10.000,4438.836
653.30000000008,5.000,10.000,4442.965
653.40000000008,5.000,10.000,4447.095
653.50000000008,5.000,10.000,4451.224
653.60000000008,5.000,10.000,4455.353
653.70000000008,5.000,10.000,4459.482
653.80000000008,5.000,10.000,4463.611
653.90000000008,5.000,10.000,4467.740
654.00000000008,5.000,10.000,4471.870
